No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
2553	2	661	133.65	133.66	0.011928129482900694	0.3	0.10435543077397609	0.09
2554	2	662	133.75	133.76	0.011928129482900694	0.3	0.10435543077397609	0.09
2555	4	1300	133.75	133.75	0.003976043160966898	0.375	0.03478514359132537	0.1
2556	4	1301	133.85	133.85	0.003084058674756107	0.5	0.03363626757308587	0.13
2557	4	1302	133.95	133.95	0.003084058674756107	0.375	0.03363626757308587	0.1
2558	4	1303	134.05	134.06	0.003976043160966898	0.125	0.03478514359132537	0.05
2559	3	320	134.05	134.05	0.007952086321933796	0.3	0.06957028718265074	0.07
2560	2	663	134.15	134.16	0.011928129482900694	0.225	0.10435543077397609	0.07
2561	4	1304	134.15	134.15	0.003976043160966898	0.5	0.03478514359132537	0.13
2562	4	1305	134.25	134.25	0.003084058674756107	0.125	0.03363626757308587	0.04
2563	2	664	134.35	134.36	0.011928129482900694	0.225	0.10435543077397609	0.07
2564	4	1306	134.35	134.35	0.003976043160966898	0.5	0.03478514359132537	0.13
2565	4	1307	134.45	134.45	0.003084058674756107	0.125	0.03363626757308587	0.04
2566	2	665	134.55	134.56	0.011928129482900694	0.15	0.10435543077397609	0.05
2567	4	1308	134.55	134.55	0.003976043160966898	0.375	0.03478514359132537	0.1
2568	0	134	134.7	134.71	0.019880215804834487	0.025	0.17392571795662679	0.01
2569	4	1309	134.65	134.66	0.003976043160966898	0.25	0.03478514359132537	0.08
2570	3	321	134.65	134.65	0.007952086321933796	0.4	0.06957028718265074	0.09
2571	1	138	134.7	134.72	0.015904172643867592	0.2	0.13914057436530147	0.07
2572	4	1310	134.8	134.8	0.003976043160966898	0.125	0.03478514359132537	0.04
2573	2	666	134.8	134.81	0.011928129482900694	0.3	0.10435543077397609	0.09
2574	4	1311	134.9	134.9	0.003976043160966898	0.25	0.03478514359132537	0.07
2575	2	667	134.9	134.91	0.011928129482900694	0.3	0.10435543077397609	0.09
2576	4	1312	135.0	135.01	0.003976043160966898	0.25	0.03478514359132537	0.08
2577	3	322	135.0	135.0	0.007952086321933796	0.4	0.06957028718265074	0.09
2578	4	1313	135.1	135.1	0.003084058674756107	0.375	0.03363626757308587	0.1
2579	4	1314	135.15	135.15	0.003084058674756107	0.5	0.03363626757308587	0.13
2580	4	1315	135.2	135.2	0.003084058674756107	0.375	0.03363626757308587	0.1
2581	4	1316	135.25	135.25	0.003084058674756107	0.25	0.03363626757308587	0.07
2582	4	1317	135.3	135.3	0.003084058674756107	0.125	0.03363626757308587	0.04
2583	2	668	135.4	135.41	0.011928129482900694	0.225	0.10435543077397609	0.07
2584	4	1318	135.4	135.4	0.003976043160966898	0.375	0.03478514359132537	0.1
2585	4	1319	135.5	135.5	0.003084058674756107	0.5	0.03363626757308587	0.13
2586	4	1320	135.6	135.6	0.003084058674756107	0.25	0.03363626757308587	0.07
2587	2	669	135.7	135.71	0.011928129482900694	0.15	0.10435543077397609	0.05
2588	4	1321	135.7	135.7	0.003976043160966898	0.5	0.03478514359132537	0.13
2589	4	1322	135.8	135.8	0.003084058674756107	0.25	0.03363626757308587	0.07
2590	2	670	135.9	135.91	0.011928129482900694	0.3	0.10435543077397609	0.09
2591	4	1323	135.9	135.9	0.003976043160966898	0.375	0.03478514359132537	0.1
2592	4	1324	136.0	136.0	0.003084058674756107	0.5	0.03363626757308587	0.13
2593	4	1325	136.1	136.1	0.003084058674756107	0.375	0.03363626757308587	0.1
2594	3	323	136.2	136.2	0.007952086321933796	0.2	0.06957028718265074	0.04
2595	4	1326	136.2	136.21	0.003976043160966898	0.5	0.03478514359132537	0.14
2596	2	671	136.35	136.36	0.011928129482900694	0.075	0.10435543077397609	0.03
2597	4	1327	136.35	136.35	0.003976043160966898	0.25	0.03478514359132537	0.07
2598	2	672	136.45	136.46	0.011928129482900694	0.225	0.10435543077397609	0.07
2599	4	1328	136.45	136.45	0.003976043160966898	0.375	0.03478514359132537	0.1
2600	3	324	136.6	136.6	0.009732567083325261	0.1	0.07186354640332293	0.03
2601	4	1329	136.55	136.55	0.003084058674756107	0.375	0.03363626757308587	0.1
2602	0	135	136.6	136.62	0.024331417708313156	0.1	0.17965886600830736	0.05
2603	1	139	136.6	136.61	0.019465134166650522	0.2	0.14372709280664586	0.06
2604	4	1330	136.7	136.7	0.003976043160966898	0.125	0.03478514359132537	0.04
2605	2	673	136.7	136.71	0.011928129482900694	0.225	0.10435543077397609	0.07
2606	4	1331	136.8	136.8	0.003976043160966898	0.25	0.03478514359132537	0.07
2607	2	674	136.8	136.81	0.011928129482900694	0.3	0.10435543077397609	0.09
2608	1	140	136.9	136.91	0.019465134166650522	0.05	0.14372709280664586	0.02
2609	3	325	136.9	136.9	0.009732567083325261	0.1	0.07186354640332293	0.03
2610	2	675	136.9	136.92	0.014598850624987891	0.3	0.10779531960498441	0.1
2611	3	326	137.0	137.0	0.007952086321933796	0.1	0.06957028718265074	0.02
2612	4	1332	137.0	137.01	0.003976043160966898	0.125	0.03478514359132537	0.05
2613	2	676	137.1	137.11	0.011928129482900694	0.225	0.10435543077397609	0.07
2614	4	1333	137.1	137.1	0.003976043160966898	0.375	0.03478514359132537	0.1
2615	4	1334	137.2	137.2	0.003084058674756107	0.25	0.03363626757308587	0.07
2616	2	677	137.3	137.31	0.011928129482900694	0.15	0.10435543077397609	0.05
2617	4	1335	137.3	137.3	0.003976043160966898	0.25	0.03478514359132537	0.07
2618	2	678	137.4	137.41	0.011928129482900694	0.225	0.10435543077397609	0.07
2619	4	1336	137.4	137.4	0.003976043160966898	0.375	0.03478514359132537	0.1
2620	4	1337	137.5	137.5	0.003084058674756107	0.125	0.03363626757308587	0.04
2621	2	679	137.6	137.61	0.011928129482900694	0.15	0.10435543077397609	0.05
2622	4	1338	137.6	137.6	0.003976043160966898	0.375	0.03478514359132537	0.1
2623	2	680	137.65	137.66	0.011928129482900694	0.225	0.10435543077397609	0.07
2624	3	327	137.65	137.65	0.007952086321933796	0.4	0.06957028718265074	0.1
2625	4	1339	137.75	137.75	0.003084058674756107	0.25	0.03363626757308587	0.07
2626	2	681	137.85	137.86	0.011928129482900694	0.225	0.10435543077397609	0.07
2627	4	1340	137.85	137.85	0.003976043160966898	0.5	0.03478514359132537	0.13
2628	0	136	137.95	137.96	0.015420293373780536	0.05	0.16818133786542935	0.03
2629	2	682	138.05	138.06	0.011928129482900694	0.3	0.10435543077397609	0.09
2630	4	1341	138.05	138.05	0.003976043160966898	0.5	0.03478514359132537	0.13
2631	3	328	138.2	138.2	0.009732567083325261	0.1	0.07186354640332293	0.03
2632	2	683	138.2	138.21	0.014598850624987891	0.075	0.10779531960498441	0.03
2633	4	1342	138.15	138.15	0.003084058674756107	0.375	0.03363626757308587	0.1
2634	0	137	138.2	138.22	0.024331417708313156	0.1	0.17965886600830736	0.05
2635	0	138	138.3	138.32	0.02877795907585228	0.025	0.18538601128969776	0.02
2636	2	684	138.3	138.31	0.01726677544551137	0.15	0.11123160677381866	0.05
2637	4	1343	138.3	138.3	0.0057555918151704554	0.25	0.03707720225793955	0.07
2638	1	141	138.3	138.33	0.023022367260681822	0.15	0.1483088090317582	0.07
2639	4	1344	138.4	138.4	0.003976043160966898	0.25	0.03478514359132537	0.07
2640	2	685	138.4	138.41	0.011928129482900694	0.3	0.10435543077397609	0.09
2641	3	329	138.5	138.5	0.007952086321933796	0.2	0.06957028718265074	0.04
2642	4	1345	138.5	138.51	0.003976043160966898	0.25	0.03478514359132537	0.08
2643	4	1346	138.6	138.6	0.003976043160966898	0.125	0.03478514359132537	0.04
2644	2	686	138.6	138.61	0.011928129482900694	0.225	0.10435543077397609	0.07
2645	3	330	138.65	138.65	0.006168117349512214	0.3	0.06727253514617174	0.08
2646	2	687	138.75	138.76	0.011928129482900694	0.075	0.10435543077397609	0.03
2647	4	1347	138.75	138.75	0.003976043160966898	0.375	0.03478514359132537	0.1
2648	3	331	138.85	138.85	0.007952086321933796	0.3	0.06957028718265074	0.07
2649	4	1348	138.85	138.86	0.003976043160966898	0.25	0.03478514359132537	0.08
2650	2	688	138.95	138.96	0.011928129482900694	0.15	0.10435543077397609	0.05
2651	4	1349	138.95	138.95	0.003976043160966898	0.5	0.03478514359132537	0.13
2652	4	1350	139.05	139.05	0.003084058674756107	0.25	0.03363626757308587	0.07
2653	3	332	139.15	139.15	0.007952086321933796	0.1	0.06957028718265074	0.03
2654	2	689	139.15	139.16	0.011928129482900694	0.075	0.10435543077397609	0.03
2655	2	690	139.25	139.26	0.011928129482900694	0.075	0.10435543077397609	0.03
2656	4	1351	139.25	139.25	0.003976043160966898	0.375	0.03478514359132537	0.1
2657	3	333	139.35	139.35	0.007952086321933796	0.2	0.06957028718265074	0.04
2658	4	1352	139.35	139.36	0.003976043160966898	0.25	0.03478514359132537	0.08
2659	2	691	139.45	139.46	0.011928129482900694	0.15	0.10435543077397609	0.05
2660	4	1353	139.45	139.45	0.003976043160966898	0.25	0.03478514359132537	0.07
2661	2	692	139.55	139.56	0.011928129482900694	0.075	0.10435543077397609	0.03
2662	4	1354	139.55	139.55	0.003976043160966898	0.5	0.03478514359132537	0.13
2663	4	1355	139.65	139.65	0.003084058674756107	0.25	0.03363626757308587	0.07
2664	4	1356	139.75	139.75	0.003976043160966898	0.25	0.03478514359132537	0.07
2665	2	693	139.75	139.76	0.011928129482900694	0.3	0.10435543077397609	0.09
2666	3	334	139.85	139.85	0.007952086321933796	0.2	0.06957028718265074	0.04
2667	4	1357	139.85	139.86	0.003976043160966898	0.25	0.03478514359132537	0.08
2668	4	1358	139.95	139.95	0.003976043160966898	0.25	0.03478514359132537	0.07
2669	2	694	139.95	139.96	0.011928129482900694	0.225	0.10435543077397609	0.07
2670	2	695	140.05	140.06	0.011928129482900694	0.3	0.10435543077397609	0.09
2671	4	1359	140.05	140.05	0.003976043160966898	0.375	0.03478514359132537	0.1
2672	2	696	140.15	140.16	0.011928129482900694	0.15	0.10435543077397609	0.05
2673	3	335	140.15	140.15	0.007952086321933796	0.4	0.06957028718265074	0.1
2674	3	336	140.25	140.25	0.007952086321933796	0.4	0.06957028718265074	0.09
2675	4	1360	140.25	140.26	0.003976043160966898	0.5	0.03478514359132537	0.14
2676	3	337	140.3	140.3	0.007952086321933796	0.4	0.06957028718265074	0.09
2677	4	1362	140.35	140.35	0.003084058674756107	0.25	0.03363626757308587	0.07
2678	1	142	140.4	140.41	0.019465134166650522	0.05	0.14372709280664586	0.02
2679	4	1361	140.3	140.31	0.003976043160966898	0.5	0.03478514359132537	0.14
2680	2	697	140.4	140.42	0.014598850624987891	0.15	0.10779531960498441	0.05
2681	0	139	140.4	140.43	0.024331417708313156	0.05	0.17965886600830736	0.05
2682	1	143	140.45	140.46	0.019465134166650522	0.2	0.14372709280664586	0.05
2683	3	338	140.45	140.45	0.009732567083325261	0.4	0.07186354640332293	0.1
2684	2	698	140.45	140.47	0.014598850624987891	0.3	0.10779531960498441	0.1
2685	4	1363	140.55	140.55	0.003084058674756107	0.5	0.03363626757308587	0.13
2686	4	1364	140.65	140.65	0.003084058674756107	0.125	0.03363626757308587	0.04
2687	4	1365	140.75	140.75	0.003976043160966898	0.25	0.03478514359132537	0.07
2688	2	699	140.75	140.76	0.011928129482900694	0.225	0.10435543077397609	0.07
2689	2	700	140.85	140.86	0.011928129482900694	0.15	0.10435543077397609	0.05
2690	4	1366	140.85	140.85	0.003976043160966898	0.25	0.03478514359132537	0.07
2691	2	701	140.95	140.96	0.011928129482900694	0.075	0.10435543077397609	0.03
2692	4	1367	140.95	140.95	0.003976043160966898	0.125	0.03478514359132537	0.04
2693	2	702	141.05	141.06	0.011928129482900694	0.075	0.10435543077397609	0.03
2694	4	1368	141.05	141.05	0.003976043160966898	0.5	0.03478514359132537	0.13
2695	4	1369	141.15	141.15	0.003084058674756107	0.125	0.03363626757308587	0.04
2696	2	703	141.25	141.26	0.011928129482900694	0.075	0.10435543077397609	0.03
2697	4	1370	141.25	141.25	0.003976043160966898	0.125	0.03478514359132537	0.04
2698	4	1371	141.35	141.35	0.003976043160966898	0.25	0.03478514359132537	0.07
2699	2	704	141.35	141.36	0.011928129482900694	0.3	0.10435543077397609	0.09
2700	4	1372	141.45	141.45	0.003976043160966898	0.125	0.03478514359132537	0.04
2701	2	705	141.45	141.46	0.011928129482900694	0.225	0.10435543077397609	0.07
2702	4	1373	141.55	141.55	0.003976043160966898	0.25	0.03478514359132537	0.07
2703	2	706	141.55	141.56	0.011928129482900694	0.225	0.10435543077397609	0.07
2704	2	707	141.65	141.66	0.011928129482900694	0.15	0.10435543077397609	0.05
2705	4	1374	141.65	141.65	0.003976043160966898	0.375	0.03478514359132537	0.1
2706	3	339	141.75	141.75	0.007952086321933796	0.4	0.06957028718265074	0.09
2707	4	1375	141.75	141.76	0.003976043160966898	0.5	0.03478514359132537	0.14
2708	4	1376	141.85	141.85	0.003084058674756107	0.125	0.03363626757308587	0.04
2709	2	708	141.95	141.96	0.011928129482900694	0.225	0.10435543077397609	0.07
2710	4	1377	141.95	141.95	0.003976043160966898	0.375	0.03478514359132537	0.1
2711	4	1378	142.05	142.05	0.003084058674756107	0.125	0.03363626757308587	0.04
2712	2	709	142.15	142.16	0.011928129482900694	0.3	0.10435543077397609	0.09
2713	4	1379	142.15	142.15	0.003976043160966898	0.5	0.03478514359132537	0.13
2714	3	340	142.3	142.32	0.011511183630340911	0.1	0.0741544045158791	0.04
2715	4	1380	142.25	142.25	0.003084058674756107	0.375	0.03363626757308587	0.1
2716	1	144	142.3	142.33	0.023022367260681822	0.1	0.1483088090317582	0.06
2717	2	710	142.3	142.31	0.01726677544551137	0.3	0.11123160677381866	0.08
2718	4	1381	142.3	142.3	0.0057555918151704554	0.375	0.03707720225793955	0.1
2719	4	1382	142.4	142.4	0.003084058674756107	0.375	0.03363626757308587	0.1
2720	3	341	142.5	142.5	0.007952086321933796	0.2	0.06957028718265074	0.04
2721	4	1384	142.55	142.55	0.003976043160966898	0.125	0.03478514359132537	0.04
2722	2	711	142.55	142.56	0.011928129482900694	0.15	0.10435543077397609	0.05
2723	4	1383	142.5	142.51	0.003976043160966898	0.375	0.03478514359132537	0.11
2724	4	1385	142.65	142.65	0.003976043160966898	0.125	0.03478514359132537	0.04
2725	2	712	142.65	142.66	0.011928129482900694	0.225	0.10435543077397609	0.07
2726	2	713	142.75	142.76	0.011928129482900694	0.15	0.10435543077397609	0.05
2727	4	1386	142.75	142.75	0.003976043160966898	0.25	0.03478514359132537	0.07
2728	2	714	142.85	142.86	0.011928129482900694	0.075	0.10435543077397609	0.03
2729	4	1387	142.85	142.85	0.003976043160966898	0.5	0.03478514359132537	0.13
2730	4	1388	142.95	142.95	0.003084058674756107	0.5	0.03363626757308587	0.13
2731	4	1389	143.05	143.05	0.003084058674756107	0.125	0.03363626757308587	0.04
2732	2	715	143.15	143.16	0.011928129482900694	0.075	0.10435543077397609	0.03
2733	4	1390	143.15	143.15	0.003976043160966898	0.125	0.03478514359132537	0.04
2734	2	716	143.25	143.26	0.011928129482900694	0.225	0.10435543077397609	0.07
2735	4	1391	143.25	143.25	0.003976043160966898	0.5	0.03478514359132537	0.13
2736	4	1392	143.35	143.35	0.003084058674756107	0.5	0.03363626757308587	0.13
2737	4	1393	143.45	143.45	0.003084058674756107	0.125	0.03363626757308587	0.04
2738	0	140	143.55	143.56	0.019880215804834487	0.05	0.17392571795662679	0.02
2739	1	145	143.55	143.57	0.015904172643867592	0.15	0.13914057436530147	0.06
2740	2	717	143.65	143.66	0.011928129482900694	0.225	0.10435543077397609	0.07
2741	4	1394	143.65	143.65	0.003976043160966898	0.5	0.03478514359132537	0.13
2742	4	1395	143.75	143.75	0.003084058674756107	0.375	0.03363626757308587	0.1
2743	4	1396	143.85	143.85	0.006644343129196073	0.125	0.03822191395040454	0.04
2744	3	342	143.85	143.87	0.013288686258392145	0.1	0.07644382790080909	0.04
2745	1	146	143.85	143.88	0.02657737251678429	0.05	0.15288765580161817	0.04
2746	2	718	143.85	143.86	0.01993302938758822	0.225	0.11466574185121364	0.06
2747	0	141	143.85	143.89	0.033221715645980365	0.1	0.19110956975202273	0.07
2748	4	1397	143.95	143.95	0.003976043160966898	0.125	0.03478514359132537	0.04
2749	2	719	143.95	143.96	0.011928129482900694	0.15	0.10435543077397609	0.05
2750	4	1398	144.1	144.1	0.003976043160966898	0.25	0.03478514359132537	0.07
2751	3	343	144.15	144.15	0.009732567083325261	0.1	0.07186354640332293	0.02
2752	2	720	144.1	144.11	0.011928129482900694	0.3	0.10435543077397609	0.09
2753	0	142	144.15	144.17	0.024331417708313156	0.075	0.17965886600830736	0.04
2754	4	1399	144.15	144.16	0.0048662835416626304	0.5	0.035931773201661465	0.14
2755	4	1400	144.25	144.25	0.003084058674756107	0.25	0.03363626757308587	0.07
2756	2	721	144.35	144.36	0.011928129482900694	0.225	0.10435543077397609	0.07
2757	4	1401	144.35	144.35	0.003976043160966898	0.375	0.03478514359132537	0.1
2758	4	1402	144.45	144.45	0.003084058674756107	0.125	0.03363626757308587	0.04
2759	2	722	144.55	144.56	0.011928129482900694	0.15	0.10435543077397609	0.05
2760	4	1403	144.55	144.55	0.003976043160966898	0.25	0.03478514359132537	0.07
2761	2	723	144.65	144.66	0.011928129482900694	0.075	0.10435543077397609	0.03
2762	4	1404	144.65	144.65	0.003976043160966898	0.25	0.03478514359132537	0.07
2763	2	724	144.75	144.76	0.011928129482900694	0.225	0.10435543077397609	0.07
2764	4	1405	144.75	144.75	0.003976043160966898	0.375	0.03478514359132537	0.1
2765	4	1406	144.85	144.85	0.003084058674756107	0.25	0.03363626757308587	0.07
2766	2	725	144.95	144.96	0.011928129482900694	0.075	0.10435543077397609	0.03
2767	4	1407	144.95	144.95	0.003976043160966898	0.375	0.03478514359132537	0.1
2768	3	344	145.05	145.05	0.007952086321933796	0.2	0.06957028718265074	0.04
2769	4	1408	145.05	145.06	0.003976043160966898	0.125	0.03478514359132537	0.05
2770	1	147	145.1	145.11	0.019465134166650522	0.05	0.14372709280664586	0.02
2771	2	726	145.1	145.12	0.014598850624987891	0.075	0.10779531960498441	0.04
2772	3	345	145.1	145.1	0.009732567083325261	0.3	0.07186354640332293	0.08
2773	2	727	145.2	145.21	0.011928129482900694	0.15	0.10435543077397609	0.05
2774	4	1409	145.2	145.2	0.003976043160966898	0.375	0.03478514359132537	0.1
2775	3	346	145.3	145.3	0.007952086321933796	0.1	0.06957028718265074	0.02
2776	4	1410	145.3	145.31	0.003976043160966898	0.125	0.03478514359132537	0.05
2777	4	1411	145.4	145.4	0.003976043160966898	0.25	0.03478514359132537	0.07
2778	2	728	145.4	145.41	0.011928129482900694	0.225	0.10435543077397609	0.07
2779	2	729	145.5	145.51	0.011928129482900694	0.075	0.10435543077397609	0.03
2780	4	1412	145.5	145.5	0.003976043160966898	0.25	0.03478514359132537	0.07
2781	4	1413	145.6	145.6	0.003976043160966898	0.125	0.03478514359132537	0.04
2782	3	347	145.65	145.65	0.009732567083325261	0.1	0.07186354640332293	0.03
2783	2	730	145.6	145.61	0.011928129482900694	0.3	0.10435543077397609	0.09
2784	1	148	145.65	145.66	0.019465134166650522	0.1	0.14372709280664586	0.04
2785	0	143	145.65	145.67	0.024331417708313156	0.05	0.17965886600830736	0.04
2786	4	1414	145.75	145.75	0.0048662835416626304	0.125	0.035931773201661465	0.04
2787	0	144	145.75	145.77	0.024331417708313156	0.075	0.17965886600830736	0.04
2788	2	731	145.75	145.76	0.014598850624987891	0.225	0.10779531960498441	0.07
2789	2	732	145.85	145.86	0.011928129482900694	0.15	0.10435543077397609	0.05
2790	4	1415	145.85	145.85	0.003976043160966898	0.375	0.03478514359132537	0.1
2791	0	145	145.95	145.96	0.015420293373780536	0.05	0.16818133786542935	0.03
2792	4	1416	146.05	146.05	0.003976043160966898	0.125	0.03478514359132537	0.04
2793	2	733	146.05	146.06	0.011928129482900694	0.225	0.10435543077397609	0.07
2794	4	1417	146.15	146.15	0.003976043160966898	0.25	0.03478514359132537	0.07
2795	2	734	146.15	146.16	0.011928129482900694	0.3	0.10435543077397609	0.09
2796	3	348	146.25	146.25	0.007952086321933796	0.2	0.06957028718265074	0.04
2797	4	1418	146.25	146.26	0.003976043160966898	0.125	0.03478514359132537	0.05
2798	2	735	146.35	146.36	0.011928129482900694	0.075	0.10435543077397609	0.03
2799	4	1419	146.35	146.35	0.003976043160966898	0.375	0.03478514359132537	0.1
2800	4	1420	146.45	146.46	0.003976043160966898	0.25	0.03478514359132537	0.08
2801	3	349	146.45	146.45	0.007952086321933796	0.4	0.06957028718265074	0.09
2802	4	1421	146.55	146.55	0.003084058674756107	0.25	0.03363626757308587	0.07
2803	4	1422	146.6	146.6	0.003084058674756107	0.5	0.03363626757308587	0.13
2804	4	1423	146.7	146.7	0.003084058674756107	0.25	0.03363626757308587	0.07
2805	2	736	146.8	146.81	0.011928129482900694	0.075	0.10435543077397609	0.03
2806	4	1424	146.8	146.8	0.003976043160966898	0.25	0.03478514359132537	0.07
2807	4	1425	146.85	146.85	0.003976043160966898	0.125	0.03478514359132537	0.04
2808	2	738	146.9	146.91	0.01726677544551137	0.075	0.11123160677381866	0.02
2809	2	737	146.85	146.86	0.011928129482900694	0.3	0.10435543077397609	0.09
2810	3	350	146.9	146.92	0.011511183630340911	0.1	0.0741544045158791	0.04
2811	1	149	146.9	146.93	0.023022367260681822	0.2	0.1483088090317582	0.08
2812	4	1426	146.9	146.9	0.0057555918151704554	0.5	0.03707720225793955	0.13
